Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Segment,Category,Sub-Category,Product Container,Product Name,Product ID,Product Base Margin,Region,State,County,Country,Order Date-Old,Order Date,Ship Date,Profit,Quantity,Sales-Old,Sales,Order ID
f2c84743-9027-4770-a460-d0d2904883c1,High,0.36279462866707013,269.2356845601868,13.271273292068084,4084,Rita Waller,Standard,Home Office,Healthcare,Bandages,Box,occur,09b7fdf7-7d8d-4ddd-acf1-49cb4f1e1a37,0.21405485755060846,UK,England,Flintshire,United Kingdom,2019-05-01,01-05-2019,07-05-2019,45.75836908216618,6,1661.172476443287,1058.51,17362
051a0039-3803-4cee-9a06-92953b8d3447,Low,0.3297111254396866,362.0561582064365,8.809874051353335,9625,Gary Mendez,Express,Corporate,Pharmaceutical,Bandages,Box,sure,2d6e0291-b789-4986-973b-fc172167c35e,0.22528591229371764,UK,Scotland,Yorkshire,United Kingdom,2021-04-25,25-04-2021,02-05-2021,-16.99604949330528,6,2155.340899745314,1444.7,17806
b466fab6-962c-44dd-a5d0-7461059c1574,High,0.33979008992378706,199.20332763380273,16.998849262082643,3320,Sarah Valencia,Express,Corporate,Pharmaceutical,Medical Devices,Box,baby,a981fa54-f121-4129-b45c-9a545fa3a531,0.17030806435809015,UK,England,Kincardineshire,United Kingdom,2021-12-05,05-12-2021,19-12-2021,147.93310196698081,9,1940.7630506712053,1281.31,86810
52961fb3-4d40-4b28-9628-ddcd19dd3e8c,High,0.13161732529679165,448.851124435503,6.911559463930384,3235,Morgan Kim,Standard,Consumer,Healthcare,Syringes,Bag,purpose,51397c06-a630-4d9d-bcb9-23f5f5edf382,0.4076801019610057,UK,Scotland,Banffshire,United Kingdom,2020-01-17,17-01-2020,26-01-2020,-21.815103567832764,9,4017.845016351694,3489.03,83659
9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,Medium,0.3269540696412222,116.88484262390718,14.812458646168306,6846,Kevin Thompson,Express,Consumer,Pharmaceutical,Syringes,Bag,food,2099e71f-4b65-4bcc-b041-6f19bbe71835,0.24554622322966835,UK,England,Herefordshire,United Kingdom,2020-01-28,28-01-2020,11-02-2020,189.20008049876998,10,1358.0485067378418,914.03,10235
92a54d04-f2dd-41f5-b3b6-d344f2e3c6f0,Low,0.08292177601607914,281.361506232372,16.155511095975044,7415,Patricia Bradley,Standard,Home Office,Healthcare,Bandages,Bag,court,cf0df860-ebc9-4914-9176-a9d19a3624d6,0.4756701033079491,UK,England,Gwynedd,United Kingdom,2020-06-10,10-06-2020,23-06-2020,46.29264451209434,2,609.0156569768383,558.51,93839
7f05fbf5-efca-4577-9aa6-f7cb90c7e6ac,Medium,0.18471759272373717,69.2637983773911,10.169351867937525,3304,Blake Reed,Express,Corporate,Pharmaceutical,Medical Devices,Box,front,f68c62e6-e2a4-4909-a2dd-22d52afaab7b,0.11596187943395907,UK,Wales,Cumbria,United Kingdom,2019-04-26,26-04-2019,08-05-2019,190.5324202508619,5,536.8514121378173,437.69,97821
55f3ad50-e2fb-4984-bab2-7bcea39c3bd5,Low,0.1316580346920767,294.95752793976715,9.34624541116125,8317,Daniel Steele,Express,Corporate,Healthcare,Syringes,Case,hard,b86d066b-1ba8-47c6-897a-24ad41b455b8,0.2505315124174181,UK,Scotland,South Yorkshire,United Kingdom,2018-07-28,28-07-2018,04-08-2018,5.869402327917712,6,1775.6145699665205,1541.84,16310
6b6e64c5-bb8a-4843-b02f-31e562ccc604,Medium,0.3963287267167497,449.22737458269995,5.1649421643162094,3725,Katherine Gray,Standard,Corporate,Medical,Bandages,Box,office,7abfcebf-d42c-41ae-99f7-38cb6016c743,0.3058165092571884,UK,Wales,Greater Manchester,United Kingdom,2023-06-24,24-06-2023,27-06-2023,-43.92829725736972,6,2651.43595023883,1600.6,95323
29a3db6d-39bf-4a38-afe9-be90c21c3fb3,Low,0.3586513542270477,103.2486002705942,10.758658314983116,8393,Ryan Phillips,Express,Home Office,Medical,Medical Devices,Bag,from,12fecc2b-1acf-42c5-b3a0-212042d943ee,0.29160846534581164,UK,Scotland,Yorkshire,United Kingdom,2021-06-20,20-06-2021,04-07-2021,23.269762148960012,4,436.2641632313368,279.8,32296
bb635ff5-2931-4971-a01e-0211e34f76b4,High,0.06394255747454802,316.55644716700994,8.368101200003254,2228,Stephanie Davis,Standard,Home Office,Medical,Syringes,Pack,phone,7b94a34d-e4aa-486d-9d17-d218fc3b0de5,0.2033038584066834,UK,Scotland,South Yorkshire,United Kingdom,2018-10-29,29-10-2018,05-11-2018,79.8072568384789,10,3245.3717285085786,3037.85,66534
9b792afa-2a3d-418d-a754-a29ff143e545,Low,0.009310017818618455,373.7962847768399,21.543626565728953,8113,Brian Harris,Express,Consumer,Medical,Medical Devices,Bag,customer,b8d77d2f-8dda-4ff2-b27b-7bb468c690b2,0.44692095959683775,UK,Scotland,Gwynedd,United Kingdom,2023-02-27,27-02-2023,13-03-2023,23.23005557247707,3,1144.6189099029968,1133.96,44768
3ccff6eb-4c22-42f3-8811-e562a91cf192,Low,0.4102265900652487,131.84786834154482,21.491218751446326,2571,Kenneth Larsen,Express,Consumer,Healthcare,Medications,Bag,class,6d779595-00fa-4eb4-9c5f-48d40df407b8,0.3386133449989438,UK,England,Hampshire,United Kingdom,2019-04-23,23-04-2019,30-04-2019,15.638564822554272,2,279.3343015056439,164.74,48607
99a7b99b-a005-45e1-a97a-2846d2eaef18,High,0.10117427454408756,436.8162614047725,17.608988151767818,8869,Alexander Jackson,Express,Consumer,Healthcare,Syringes,Pack,film,d8014004-793b-4d1b-94f9-c394fa207403,0.29034767419579094,UK,England,Stirlingshire,United Kingdom,2019-07-18,18-07-2019,27-07-2019,125.71494531076343,2,999.3474681203083,898.24,50416
7d3572cc-788f-40cd-a5c0-6b93c8edabdd,Medium,0.3296963055816622,455.89314007433944,18.48214965826306,5341,Joshua Lopez,Standard,Home Office,Healthcare,Medical Devices,Bag,value,721e5419-2fc3-4649-9e91-1b9161a66444,0.24815098009951206,UK,England,Staffordshire,United Kingdom,2018-12-10,10-12-2018,17-12-2018,-31.15412308628494,8,3615.9909975084306,2423.81,44510
39eb038a-436e-4c49-b70e-09db7092d401,Medium,0.17525890688988593,412.07946750243985,27.696471914935714,5400,Brittany Horton,Standard,Corporate,Medical,Medications,Bag,bill,cee4e512-5802-4640-ab0b-4cc515f0ea19,0.4063435561433818,UK,England,Kinross-shire,United Kingdom,2023-03-03,03-03-2023,13-03-2023,163.02989395796737,7,3047.5861664750464,2513.47,64262
3a3e46b0-96f8-4ff7-81a7-2883f8802878,Medium,0.09451050685893536,369.11697674274853,24.735562057628123,1999,Sabrina Barnes,Standard,Home Office,Medical,Medical Devices,Pack,north,798e175f-efb5-4207-9dec-c40bafe3af13,0.37510669471111047,UK,Wales,Orkney,United Kingdom,2023-06-08,08-06-2023,14-06-2023,-68.0250350651624,7,2515.7938021340774,2278.02,40886
6511e61a-1436-45f5-8c81-926079ec533c,Low,0.29268509244036944,167.58630264356447,18.402622271992556,1568,Stephanie Mcbride,Express,Home Office,Pharmaceutical,Medical Devices,Pack,research,1ecacae9-25bf-413d-9eca-381bfb95d0fc,0.2652912633183746,UK,Northern Ireland,Essex,United Kingdom,2022-05-20,20-05-2022,26-05-2022,67.72814889604899,8,1408.4185700445646,996.2,32659
f8dfcc3a-2acb-4fbd-bbff-8a7df2f5b176,Medium,0.4942541320124756,309.9430188906218,24.354862106124795,4471,Beth Henderson,Express,Home Office,Medical,Syringes,Pack,result,d2938e6e-ff4d-4930-b3b0-fb536f75ee8a,0.27863795096608773,UK,Scotland,Cornwall,United Kingdom,2019-10-27,27-10-2019,31-10-2019,52.503062934937105,6,1912.1611762786679,967.07,87994
ba236c22-e92a-4b97-91db-1a374204d733,Low,0.30701268351471944,358.0540010188182,6.301319927114622,2097,Justin Arnold,Express,Home Office,Medical,Syringes,Pack,tough,eacb1f6d-7549-49f9-850a-48d446b518de,0.2886674640353375,UK,Northern Ireland,Clackmannanshire,United Kingdom,2018-09-01,01-09-2018,03-09-2018,-21.072400610662456,6,2127.2516055022465,1474.16,91665
6b6a8061-c81c-4d31-85c6-9fbf966b62ea,High,0.3045144306039636,376.02262104262934,28.26712477662565,2843,Charles Matthews,Express,Home Office,Healthcare,Medications,Box,son,ecc817a6-19a6-480e-b08c-e6c2f6ff3521,0.47828634313824314,UK,Scotland,Wrexham,United Kingdom,2019-06-18,18-06-2019,26-06-2019,31.691614562370745,4,1535.782098732888,1068.11,83752
493d6196-c926-4021-99da-8262c7903dc5,Low,0.46537923367287926,283.1689769678036,9.868662363590552,9775,Sherry Baker,Standard,Home Office,Medical,Syringes,Case,real,7919955c-9be4-419f-9270-1d607c4f48e4,0.19570265011495092,UK,England,Durham,United Kingdom,2018-11-18,18-11-2018,20-11-2018,199.0451431481619,7,2181.227981922787,1166.13,32570
9e45455e-24d3-4751-a729-4d3c46818a88,Medium,0.3348310231981542,232.45293508273417,10.007759578105563,7581,Steve Rivera,Standard,Home Office,Healthcare,Syringes,Box,economy,ebbbd763-79a7-463b-bee9-75da0c9e5550,0.3198370614185744,UK,Wales,Monmouthshire,United Kingdom,2020-11-05,05-11-2020,19-11-2020,-17.047645390863337,10,2307.4817054364785,1534.87,58816
cb2cc805-d140-4430-967e-642e052dfb9a,High,0.2273795043293902,231.7804113679232,5.116286289153155,5965,Ryan Garrison,Standard,Corporate,Healthcare,Syringes,Box,reveal,3a5b6ac5-de70-4b72-b8f5-8a261924c644,0.3012676665015573,UK,Wales,Denbighshire,United Kingdom,2019-09-15,15-09-2019,28-09-2019,53.986006133353726,5,1212.8880629729697,937.1,49384
c626e38f-716f-4276-be64-ac2af96671a5,Low,0.4065736748031871,308.702245448259,22.3547965367825,6257,Jason Brewer,Express,Home Office,Pharmaceutical,Bandages,Case,cup,d2efa93b-e9d6-4b7e-b61d-b014711456de,0.48449549012064574,UK,Northern Ireland,Renfrewshire,United Kingdom,2022-01-10,10-01-2022,20-01-2022,158.60698378238982,8,2628.224947368462,1559.66,73499
5fb8944d-de00-48aa-8439-6fc0c26e2706,High,0.1289098824097002,222.20296066364503,24.716400465778637,1920,Caitlin Collins,Standard,Home Office,Healthcare,Bandages,Case,move,d9ee7dc9-c7cf-4ca8-a2b9-f24c67443fb8,0.2649703888757398,UK,Wales,South Yorkshire,United Kingdom,2023-01-08,08-01-2023,17-01-2023,-97.08304248567252,5,1013.9317608325526,883.23,84537
e00bd534-3158-41fb-ac7a-0d3107692583,High,0.14364479144293602,229.5187864688341,23.71970329826226,4288,Danielle Bryant,Express,Consumer,Healthcare,Bandages,Bag,why,462363a9-32f8-4bab-b462-e3e85c418a83,0.22554911182385062,UK,Scotland,Warwickshire,United Kingdom,2021-09-11,11-09-2021,16-09-2021,-45.164664207879966,4,872.9104816674565,747.52,70846
ec4e8cbb-a2aa-478c-a59e-0258814ff657,Medium,0.3685561239706968,155.68761736857203,11.051412946124094,3029,Dana Burns,Express,Consumer,Medical,Bandages,Pack,like,797e3984-ded7-43ef-b5e4-a9c12d761ffa,0.43453388398467574,UK,Wales,Dunbartonshire,United Kingdom,2023-07-22,22-07-2023,04-08-2023,-67.99321296838264,2,243.38202176876143,153.68,82264
d6707a21-29dc-473e-9820-b3f25989dd6c,Low,0.47788984203124074,271.6991884724955,5.165591903821416,5237,Melissa Mitchell,Standard,Corporate,Pharmaceutical,Medications,Bag,imagine,927f8103-da94-48c0-a9b4-4cb10cb5ee5c,0.4592484801571409,UK,Wales,Selkirkshire,United Kingdom,2020-05-20,20-05-2020,23-05-2020,195.31840480326633,9,2640.611101055726,1378.69,39012
34ec5264-ad7d-4f81-b9a0-f145a5bab050,Medium,0.19893974893574706,387.5762236081014,8.206148753715338,5408,Kayla Hancock,Express,Corporate,Healthcare,Syringes,Case,speak,e959137f-795e-4f2b-8247-2360aea4a441,0.25748676914095914,UK,Scotland,Renfrewshire,United Kingdom,2019-09-09,09-09-2019,11-09-2019,109.47337042884186,8,3210.083159293653,2571.47,94852
022aadda-cd05-49e2-99e4-704c2c56e0cd,Medium,0.3446052745298244,55.31899037470201,10.268809642536194,4666,Robert Torres,Standard,Corporate,Pharmaceutical,Medications,Pack,security,e53e5f4c-6c7e-4a2c-867f-358ba48aa108,0.31942536015167544,UK,Scotland,Kent,United Kingdom,2021-10-06,06-10-2021,14-10-2021,187.55804511848993,6,519.471987366702,340.46,55706
7779857f-37dc-4c78-8082-fcda7580e4e9,Medium,0.09195683709818875,240.77429618492434,15.477323588116583,5950,Samantha Sanders,Express,Corporate,Pharmaceutical,Medications,Bag,blue,a9902071-ffda-4a93-82f2-900401e187d8,0.17195569149079837,UK,Scotland,Warwickshire,United Kingdom,2021-09-29,29-09-2021,10-10-2021,-31.429975150099423,2,450.11861721974924,408.73,83591
485d831c-9bea-4529-9801-7a2fa5b83693,Low,0.1349745534512683,156.11232779847842,15.805468793270872,5890,Karen Rogers,Express,Consumer,Medical,Bandages,Bag,factor,46e1ee40-dc8a-46a7-933c-2ed5a3fe0479,0.42226734462303606,UK,Scotland,Oxfordshire,United Kingdom,2020-10-13,13-10-2020,21-10-2020,-59.65849460163318,9,1345.3524555846725,1163.76,95998
a6c681b0-e472-4be5-b3c2-944ab60a3dcc,Low,0.3602801647623153,403.3998215122453,12.500854553836216,5895,Joseph Allen,Standard,Corporate,Medical,Bandages,Box,art,cf5e0f0b-cd67-45df-9b79-04e0ce30a61d,0.18618692998235842,UK,Wales,Roxburghshire,United Kingdom,2021-12-31,31-12-2021,14-01-2022,88.95866370864633,8,3316.1572358066087,2121.41,96577
b8a60402-23d2-4b8d-ae46-024d51d05ef3,Low,0.1673282692572814,212.4329094748047,19.008750870356614,1417,Yolanda Green,Express,Corporate,Medical,Medical Devices,Box,kid,090aaa93-bc9a-4998-a365-fc2a6793cb09,0.24043619593193705,UK,Scotland,Warwickshire,United Kingdom,2023-07-10,10-07-2023,20-07-2023,94.95964493408263,9,2006.855830207325,1671.05,84978
b9ff2c29-57d9-4bb0-b09e-47bad0e656e5,High,0.4896865665179085,178.07392932324905,13.127257167025064,4643,Margaret Alvarez,Express,Home Office,Pharmaceutical,Syringes,Bag,yeah,4cd99164-81df-42f4-9bc6-77caabff9286,0.34546550895727746,UK,Northern Ireland,Worcestershire,United Kingdom,2020-01-04,04-01-2020,07-01-2020,160.4772951474239,6,1228.920871086918,627.13,96194
4b356e9a-2e5e-4b6a-8ee9-581ae061f65f,Medium,0.3156367041629185,307.23690824320704,26.222519298470218,2599,Patrick Hardy,Standard,Consumer,Medical,Medications,Pack,operation,f269921c-2edd-4141-a9a1-c6d5c34e9baf,0.22539282535576294,UK,Wales,Kent,United Kingdom,2021-06-01,01-06-2021,11-06-2021,93.39328794655646,5,1629.5778291625916,1115.22,95778
392c04da-5af3-4a5a-b8e5-9b2716dc5a6e,Medium,0.39048701846154954,472.4464257316602,23.697387461908118,6031,Stephen Watson,Express,Corporate,Medical,Bandages,Box,pay,1e26ed31-d9e9-4758-b6b9-04364b46ef33,0.15001596429280167,UK,Scotland,Inverness-shire,United Kingdom,2022-07-25,25-07-2022,06-08-2022,110.20907852740527,2,1055.1019299907257,643.1,17035
948f664a-9565-457b-a267-d32fddcbf4bc,High,0.08345523251982623,96.35419132559873,6.594809989779006,2166,Cory Wilson,Express,Home Office,Medical,Syringes,Bag,responsibility,69c165ae-4c61-4ae8-87a3-7f1061b512ed,0.30959311653672567,UK,England,Cumbria,United Kingdom,2019-01-08,08-01-2019,13-01-2019,85.43065150515966,2,278.1390341563571,254.93,29762
57b936b0-3346-4332-be0a-824e232a5e82,Low,0.46579479010951264,225.43079360736007,10.733898886925822,7704,Dr. Victoria Thomas,Express,Corporate,Healthcare,Bandages,Pack,travel,14b00f62-c768-407f-ae2b-dc6cb7360c4f,0.310696935172432,UK,Scotland,Ayrshire,United Kingdom,2022-09-16,16-09-2022,17-09-2022,99.06474059114137,6,1451.6495022353017,775.48,53598
503be788-2d44-4af8-bc94-76b1a18b5d15,Medium,0.23359673833467637,441.9042229150449,28.371439291614,1950,Donald Juarez,Express,Consumer,Healthcare,Bandages,Bag,concern,7d54ec82-288f-4435-83b5-34db938703c9,0.35241900905642387,UK,Northern Ireland,Staffordshire,United Kingdom,2019-04-24,24-04-2019,05-05-2019,91.8584746132436,5,2301.3795891884683,1763.78,26961
6dedcba5-a22c-4d4f-af07-b60f9d4e8b5d,Medium,0.24082584135110718,152.2078000911958,7.238850564111081,7609,John Smith,Express,Corporate,Pharmaceutical,Medications,Pack,none,f337b261-5f83-42d5-bb0c-7919330ccff5,0.22142916622923559,UK,England,South Yorkshire,United Kingdom,2018-09-06,06-09-2018,20-09-2018,127.4880346237417,3,584.1114348973291,443.44,52233
30c9a2be-87f1-448c-954e-7948c1c0c5e3,Medium,0.1433811242476029,290.79449961887815,22.194249093921556,1293,Lori Wright,Express,Corporate,Pharmaceutical,Syringes,Bag,rule,21019bff-4fe5-4745-9827-4e80e0821918,0.4191859105018455,UK,Scotland,Aberdeenshire,United Kingdom,2019-06-09,09-06-2019,18-06-2019,12.09316295811007,7,2047.6546602902572,1754.06,60272
2ac1d5ca-4e5d-4f12-96b3-1f4a80daa8ca,Low,0.21855318320822742,162.4532529970353,22.87344957461913,2069,Elizabeth Carter,Express,Corporate,Medical,Medications,Box,should,567c5d44-862c-42fd-98ab-b2e785319f0f,0.26889575310147706,UK,Scotland,South Yorkshire,United Kingdom,2022-04-02,02-04-2022,15-04-2022,139.98772109289706,10,1764.52025106325,1378.88,27536
7d7c59a5-e6c1-4650-bf02-f5b057bd56c9,Low,0.34232014518925963,178.1045846030538,23.573172303278792,6885,Carmen Meadows,Express,Corporate,Medical,Syringes,Pack,task,396d1ffb-3a79-4efa-84e5-5bd56744acd4,0.15464961317060977,UK,England,Wrexham,United Kingdom,2019-09-05,05-09-2019,13-09-2019,85.3188241707546,5,975.8417471860237,641.79,37681
812faa38-96f6-4c09-859c-1ba0bbec721d,Low,0.31137689013777675,134.50524914480502,5.484884931174909,3768,Michael Conner,Standard,Home Office,Medical,Bandages,Box,how,c5709e30-417b-4634-a3ec-152ce0653245,0.21284581503032185,UK,Scotland,Perthshire,United Kingdom,2023-02-10,10-02-2023,22-02-2023,-97.53877319512405,2,171.47172509448598,118.08,91675
0c472187-fea3-4d37-980b-68530c7031eb,High,0.007362423440737842,147.73463833228337,15.506075678686924,2771,Alicia Norris,Express,Corporate,Pharmaceutical,Syringes,Case,keep,8c1ab2c7-1fa3-4d1f-a158-4f8871be94c3,0.13208923889263358,UK,Scotland,Caithness,United Kingdom,2020-09-17,17-09-2020,22-09-2020,132.69587321375707,2,428.1651498783238,425.01,72180
b1f81ad9-349b-4089-a733-5670b3ada2ba,Low,0.23507338829935986,136.48653181690375,26.038482198506493,1152,Matthew Bates,Express,Consumer,Medical,Bandages,Bag,expect,231d260b-b362-4d55-9b0a-da0b9f6facc1,0.40849013321093386,UK,Northern Ireland,Hertfordshire,United Kingdom,2022-02-15,15-02-2022,27-02-2022,198.36062274912808,4,744.3067500167431,569.34,23751
1e23da4b-9e21-441f-b801-102682f73861,Medium,0.3676613896004705,92.28213678682299,21.65019709283781,5631,Brian Gonzalez,Standard,Corporate,Pharmaceutical,Medications,Case,decision,85ece729-d4dd-4b56-8353-91b2c72850c1,0.16344457456220463,UK,England,Surrey,United Kingdom,2020-04-11,11-04-2020,20-04-2020,-63.35754635934665,8,674.8995479352373,426.77,56913
290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a,Low,0.1494065418791906,212.19199522870633,6.302187864418636,1645,Susan Watts,Standard,Consumer,Medical,Medical Devices,Case,medical,03438b64-00b3-400f-bc08-899054a27051,0.106027082107545,UK,Wales,West Lothian,United Kingdom,2019-04-27,27-04-2019,29-04-2019,18.742490088515964,4,867.5104710033413,737.9,24474
7e7d9a19-ab45-4578-92fb-acf6d5d1c669,High,0.48441746474054964,311.4846602273275,22.268785364044955,3443,Penny Jones,Standard,Corporate,Medical,Bandages,Pack,several,a4f34185-4182-4509-a79f-9f3d19ee2c3b,0.29996768263400064,UK,Wales,Worcestershire,United Kingdom,2020-07-12,12-07-2020,13-07-2020,-82.06746051717326,3,852.3865201648092,439.48,69867
439db29d-4bc8-4c16-ba2f-bd74fd1935cc,Low,0.26817666289011477,98.32624537216388,17.196072048074498,8606,Robert Sawyer,Express,Home Office,Healthcare,Medications,Bag,together,ad409244-cd35-46ef-9c37-07394a629c5e,0.39327553270150817,UK,England,North Yorkshire,United Kingdom,2021-03-22,22-03-2021,28-03-2021,117.3197473616872,5,608.9509742225066,445.64,65836
d9eb404c-1851-41cf-9dab-b10abd10f87c,High,0.24265106658125657,246.87500187427662,12.367864911022423,1751,Charles Holland,Express,Consumer,Healthcare,Bandages,Case,get,f480b91e-700e-4efc-a4ff-c31a5b86ea69,0.22947235027671575,UK,Northern Ireland,Kincardineshire,United Kingdom,2020-11-04,04-11-2020,18-11-2020,149.40487801733596,9,2371.279894885826,1795.89,22183
2ed087d4-57bc-4d3a-90a1-7fe85f642a53,High,0.03443829168057971,119.76146513389713,12.391816530268368,2865,Victor Nelson,Express,Home Office,Pharmaceutical,Medical Devices,Box,image,ccc62fed-7a6e-43d0-99c5-9cd9b09d721b,0.4103671629370036,UK,Northern Ireland,Fife,United Kingdom,2022-02-24,24-02-2022,25-02-2022,85.92038197106709,6,804.4891727744499,776.78,95045
1cf14654-2ab2-42c2-8c02-43c6e2d903c8,Low,0.11939327910801056,374.45160320776546,21.457235434495498,3171,Amy Dunlap,Express,Consumer,Healthcare,Medical Devices,Pack,collection,973b6977-e946-4820-aa80-cac21a8cf13c,0.3452156969402107,UK,Wales,Orkney,United Kingdom,2022-09-01,01-09-2022,12-09-2022,-3.392783305501652,2,745.5104231100293,656.5,84572
9c7faca6-2e67-4784-b02b-7014adab2c2f,Low,0.32944551507636843,69.69976854202902,28.444988416465794,7221,Lisa Huffman,Standard,Consumer,Medical,Syringes,Bag,up,e44a913a-f933-49fa-ba2e-eeb3d6aa5382,0.176646656092267,UK,England,Warwickshire,United Kingdom,2019-09-03,03-09-2019,14-09-2019,150.8898579819474,8,708.4880063181795,475.08,73318
e3395b1a-1ce9-4871-bcf5-9d5feb9f33cb,Low,0.31198524199915684,315.6354104367818,6.22714068113901,7738,Arthur Pena,Standard,Home Office,Healthcare,Syringes,Box,actually,865a7766-ad8c-4fea-9e4b-061eb45e9463,0.4720844147236204,UK,Scotland,Selkirkshire,United Kingdom,2023-06-20,20-06-2023,04-07-2023,-76.01295903013839,1,239.6224514066434,164.86,84057
ab7aeb66-f4ac-47e2-ba57-5cea39571344,Medium,0.27900994473501084,472.2097359649373,15.398830067743829,6542,Melissa Montgomery,Express,Home Office,Medical,Medications,Box,lead,7b5fbe41-3fa2-4de0-ba05-dd0fa9660a5a,0.39372013530250827,UK,Wales,Carmarthenshire,United Kingdom,2021-07-03,03-07-2021,07-07-2021,188.17602363113747,2,1132.595495561012,816.59,96993
260e37cc-6287-4624-a433-1510ad21b4cc,High,0.36258596640459445,289.24747313111266,9.736510327666892,1894,Timothy Wagner,Standard,Home Office,Healthcare,Bandages,Bag,manager,2a57e880-de92-45ea-beef-09abda143a47,0.3984433505103414,UK,Wales,Renfrewshire,United Kingdom,2019-03-14,14-03-2019,26-03-2019,99.57270643206309,2,678.0676526942884,432.21,74441
f85b6d0a-54b5-4635-bdab-161452150ed8,High,0.39623079888670343,297.48445995674075,17.61731951264904,5557,Daniel Schneider,Standard,Home Office,Healthcare,Medical Devices,Case,interesting,75873920-142e-4df0-bc28-f5dcd12daea8,0.4609939882610887,UK,Wales,Norfolk,United Kingdom,2022-05-05,05-05-2022,12-05-2022,129.25531037131134,7,2211.6465300684963,1335.32,85108
7f9ad277-db49-4e6d-9688-782f72b696ca,Low,0.16172546002422783,158.32515026193198,18.640655989559022,8324,William Mcgee,Express,Home Office,Healthcare,Medications,Case,affect,092c4801-698f-44f8-a747-d24a1a46d536,0.48466071025253377,UK,Northern Ireland,Northumberland,United Kingdom,2023-04-20,20-04-2023,21-04-2023,117.89398350118745,5,909.5197348108474,762.43,81971
cab24f24-1744-4e3f-936e-c1bd000b1f5e,Low,0.008151223948632769,110.78856920477301,27.258113939658113,5990,Kristina Pena,Standard,Corporate,Medical,Bandages,Case,loss,d34794cc-5d04-432d-9742-3882f34a7949,0.10868054858303983,UK,Wales,Surrey,United Kingdom,2019-01-09,09-01-2019,18-01-2019,66.89692565203055,10,1174.7826176997607,1165.21,39218
8f660bbd-54fc-486f-b457-7d47d8253010,High,0.047143563768775376,257.16641254756667,8.902677658648823,8751,Heidi Chavez,Express,Corporate,Healthcare,Bandages,Pack,bill,008ffab9-38c4-4b38-a8ae-57b9c262cad0,0.2024975353809423,UK,Wales,Clackmannanshire,United Kingdom,2021-06-19,19-06-2021,29-06-2021,19.93947454332917,4,1048.6051247335959,999.17,56548
ccc7147f-f6e5-403c-a237-9e6fd4734534,Low,0.03860078276537554,196.11142431800724,17.06332932652952,5783,Jacqueline Rodriguez,Express,Home Office,Healthcare,Syringes,Case,watch,d26404b9-23f4-4a55-be0f-60b22a061609,0.11494863847133324,UK,Northern Ireland,Cheshire,United Kingdom,2022-01-16,16-01-2022,29-01-2022,-83.22318735300418,6,1093.445358555039,1051.24,24019
3002d831-3227-48d8-9c60-c81b41191aa7,Medium,0.4398962513250921,245.43697861905966,28.256152098594438,2978,Jenna Bryant,Standard,Consumer,Healthcare,Syringes,Bag,station,1b968925-5682-4038-b77f-69b930c9c51f,0.12165117950672921,UK,England,Leicestershire,United Kingdom,2022-02-01,01-02-2022,10-02-2022,69.47386819775406,6,1542.0957399121119,863.73,16094
ac117bab-d664-4fe8-a21c-0c06ed376567,Low,0.3488843262970342,118.93886717210646,21.84088105924028,3018,Joanna Barrett,Express,Corporate,Healthcare,Syringes,Pack,mother,011c4544-7fb3-4be5-b6bf-2f7222778161,0.27277426806027594,UK,Northern Ireland,Dumfriesshire,United Kingdom,2023-01-27,27-01-2023,30-01-2023,0.8504534122610892,8,952.3613907891128,620.1,16366
d6bca712-6ecc-4931-af70-5d018da03d88,Low,0.37265751901757377,296.66858225789724,11.563949414543618,8912,Priscilla Kent,Express,Home Office,Pharmaceutical,Bandages,Pack,role,d0b3d752-bb01-42a5-ac74-5800941c23fa,0.29236900079040584,UK,Scotland,Selkirkshire,United Kingdom,2019-08-27,27-08-2019,03-09-2019,95.67453169375065,4,1282.3488607253396,804.47,23573
9b2d5a2a-99bd-4240-a853-5961632d0302,Low,0.30799841879710094,381.05048936539515,11.156146012677826,6273,Janice Petty,Standard,Corporate,Pharmaceutical,Medications,Box,whole,460a6125-3f8c-43d4-832a-fc4ab148b2a6,0.14501194856091604,UK,Northern Ireland,Peeblesshire,United Kingdom,2021-12-12,12-12-2021,18-12-2021,4.492357053957292,6,2290.795293246328,1585.23,54939
ce072a52-73ed-4223-8b4e-f503f8722413,Medium,0.29693857452053524,60.893073650871074,12.620471188659828,3185,Lance Tanner,Express,Home Office,Pharmaceutical,Bandages,Bag,music,8c3d031a-b395-4193-97d3-b9d94c859233,0.1179510203725493,UK,Scotland,Gloucestershire,United Kingdom,2021-03-26,26-03-2021,06-04-2021,12.146237096170807,2,133.93238439791295,94.16,82559
35afbb2d-336d-4786-b7a3-c30aa1f0fa7a,High,0.3697908150201217,159.37173945474183,20.52506106472196,5760,Tammy Anderson,Standard,Corporate,Medical,Medications,Box,see,2d852212-f554-41f8-b9a5-5cf2a66c0fa1,0.22204722002166977,UK,Northern Ireland,Argyll,United Kingdom,2022-11-06,06-11-2022,12-11-2022,-37.29713766273937,9,1397.0485174299372,880.43,81105
